timestamp,user_id,search_query,browser,os,referrer
2025-06-05 16:51:46,user_3964,best pizza near me,Edge,iOS,organic
2025-06-03 08:52:17,user_1312,flights to new york,Firefox,Linux,ad
2025-06-05 20:22:39,user_4574,best pizza near me,Safari,iOS,social
2025-06-04 03:20:52,user_871,flights to new york,Firefox,Android,social
2025-06-02 09:29:32,user_2548,how to train a dog,Chrome,MacOS,social
2025-06-03 21:49:10,user_2228,news today,Firefox,MacOS,direct
2025-06-01 02:52:41,user_2341,how to train a dog,Firefox,Linux,organic
2025-06-05 05:27:55,user_4775,machine learning course,Edge,Windows,ad
2025-06-07 06:47:46,user_4016,machine learning course,Chrome,MacOS,organic
2025-06-03 13:16:25,user_2812,flights to new york,Edge,MacOS,social
2025-06-02 06:57:42,user_2700,buy shoes online,Firefox,Android,email
2025-06-02 22:28:27,user_1086,news today,Safari,MacOS,direct
2025-06-02 04:41:05,user_2191,flights to new york,Safari,Linux,email
2025-06-05 15:47:09,user_1109,machine learning course,Edge,Windows,social
2025-06-02 06:31:46,user_922,python mapreduce tutorial,Opera,Windows,social
2025-06-03 21:05:15,user_4451,news today,Safari,Android,social
2025-06-06 13:11:28,user_1418,flights to new york,Opera,MacOS,direct
2025-06-01 14:17:18,user_103,hadoop vs spark,Safari,Windows,direct
2025-06-03 07:26:04,user_3984,data science jobs,Opera,Windows,organic
2025-06-01 00:45:07,user_1854,flights to new york,Chrome,MacOS,social
2025-06-01 21:18:43,user_139,buy shoes online,Opera,Linux,direct
2025-06-06 12:26:54,user_733,how to train a dog,Edge,MacOS,social
2025-06-05 12:34:52,user_4171,weather tomorrow,Edge,Android,social
2025-06-06 23:54:39,user_3072,news today,Edge,MacOS,email
2025-06-03 09:23:18,user_4396,machine learning course,Chrome,Linux,ad
2025-06-03 14:30:50,user_3195,how to train a dog,Opera,MacOS,ad
2025-06-01 21:44:05,user_3922,data science jobs,Edge,Android,organic
2025-06-06 10:01:48,user_209,news today,Chrome,Windows,email
2025-06-06 01:18:23,user_1851,weather tomorrow,Edge,iOS,organic
2025-06-02 00:02:26,user_4087,python mapreduce tutorial,Firefox,Android,organic
2025-06-02 08:34:09,user_4165,python mapreduce tutorial,Edge,Linux,ad
2025-06-07 06:43:22,user_4337,buy shoes online,Chrome,iOS,direct
2025-06-02 04:01:18,user_4172,machine learning course,Opera,Windows,email
2025-06-04 12:09:22,user_4550,flights to new york,Opera,MacOS,organic
2025-06-06 22:00:32,user_1015,how to train a dog,Firefox,Android,social
2025-06-06 09:42:30,user_1744,weather tomorrow,Chrome,Windows,organic
2025-06-03 12:41:08,user_3417,buy shoes online,Opera,MacOS,ad
2025-06-03 12:57:29,user_2843,python mapreduce tutorial,Chrome,Linux,organic
2025-06-05 11:43:24,user_956,machine learning course,Firefox,Android,social
2025-06-04 03:26:23,user_1689,flights to new york,Firefox,Android,email
2025-06-01 08:22:25,user_3861,weather tomorrow,Edge,iOS,social
2025-06-03 03:34:13,user_4332,machine learning course,Opera,MacOS,social
2025-06-04 06:50:32,user_3373,buy shoes online,Edge,Linux,social
2025-06-03 07:51:17,user_3390,data science jobs,Edge,MacOS,direct
2025-06-07 06:32:10,user_2713,how to train a dog,Firefox,iOS,email
2025-06-06 11:57:54,user_1613,data science jobs,Opera,Linux,email
2025-06-07 13:57:25,user_521,machine learning course,Safari,Linux,direct
2025-06-07 08:54:24,user_2772,hadoop vs spark,Edge,iOS,organic
2025-06-03 07:08:33,user_3615,how to train a dog,Firefox,Windows,organic
2025-06-07 21:44:55,user_1542,data science jobs,Firefox,iOS,direct
2025-06-02 12:47:17,user_4226,how to train a dog,Safari,MacOS,ad
2025-06-07 07:51:04,user_378,hadoop vs spark,Safari,MacOS,email
2025-06-06 15:03:09,user_3916,python mapreduce tutorial,Opera,Android,organic
2025-06-06 04:03:21,user_4711,flights to new york,Chrome,iOS,ad
2025-06-06 04:20:44,user_2431,data science jobs,Opera,Linux,direct
2025-06-07 00:56:22,user_1734,best pizza near me,Opera,Android,ad
2025-06-02 17:05:52,user_2799,data science jobs,Firefox,Windows,social
2025-06-04 08:33:32,user_2531,buy shoes online,Opera,Linux,ad
2025-06-05 05:13:20,user_4049,weather tomorrow,Opera,Windows,email
2025-06-03 18:57:07,user_3953,python mapreduce tutorial,Firefox,Linux,organic
2025-06-03 23:34:38,user_1559,flights to new york,Opera,iOS,ad
2025-06-04 02:40:49,user_4065,flights to new york,Safari,Linux,organic
2025-06-01 09:12:39,user_1177,best pizza near me,Opera,Windows,email
2025-06-03 06:17:07,user_2021,best pizza near me,Firefox,Linux,social
2025-06-01 21:37:41,user_1067,python mapreduce tutorial,Safari,Windows,organic
2025-06-03 04:04:11,user_2952,weather tomorrow,Firefox,Linux,email
2025-06-07 17:08:14,user_2182,best pizza near me,Firefox,Linux,direct
2025-06-04 01:44:43,user_143,machine learning course,Chrome,iOS,direct
2025-06-07 17:42:07,user_4497,buy shoes online,Edge,Windows,social
2025-06-07 17:31:55,user_2066,news today,Opera,MacOS,email
2025-06-04 11:18:04,user_3472,hadoop vs spark,Edge,MacOS,email
2025-06-07 03:15:25,user_1838,data science jobs,Firefox,Android,social
2025-06-04 19:12:16,user_4721,weather tomorrow,Firefox,Windows,email
2025-06-05 19:21:34,user_556,how to train a dog,Safari,MacOS,email
2025-06-04 09:55:48,user_1345,news today,Edge,Android,organic
2025-06-02 17:05:18,user_2821,hadoop vs spark,Firefox,iOS,email
2025-06-02 22:28:46,user_2961,flights to new york,Chrome,Android,organic
2025-06-03 09:37:20,user_4782,news today,Opera,MacOS,ad
2025-06-05 19:22:24,user_3485,machine learning course,Safari,iOS,social
2025-06-06 16:43:59,user_3298,best pizza near me,Safari,MacOS,social
2025-06-01 23:20:21,user_1014,machine learning course,Safari,MacOS,direct
2025-06-07 20:15:40,user_1504,machine learning course,Firefox,Windows,direct
2025-06-04 09:37:03,user_2951,weather tomorrow,Edge,Android,social
2025-06-02 03:17:50,user_2393,weather tomorrow,Safari,Linux,organic
2025-06-05 08:07:19,user_4341,python mapreduce tutorial,Opera,Windows,organic
2025-06-01 20:14:24,user_1819,news today,Edge,MacOS,email
2025-06-04 09:25:08,user_1796,buy shoes online,Safari,Windows,ad
2025-06-07 16:44:19,user_2707,flights to new york,Chrome,MacOS,direct
2025-06-07 20:08:47,user_1027,python mapreduce tutorial,Chrome,Android,social
2025-06-03 02:58:42,user_2853,how to train a dog,Edge,Android,organic
2025-06-04 08:00:55,user_1680,buy shoes online,Chrome,Android,direct
2025-06-04 16:23:12,user_2912,flights to new york,Opera,Android,ad
2025-06-05 08:21:12,user_1630,data science jobs,Edge,MacOS,ad
2025-06-07 06:56:23,user_3426,flights to new york,Opera,Windows,social
2025-06-06 18:55:18,user_1845,data science jobs,Edge,Android,social
2025-06-04 15:07:42,user_985,weather tomorrow,Edge,MacOS,ad
2025-06-03 13:05:07,user_4405,buy shoes online,Edge,Windows,direct
2025-06-01 08:06:52,user_4527,best pizza near me,Safari,iOS,ad
2025-06-01 19:00:13,user_3227,how to train a dog,Opera,iOS,ad
2025-06-02 20:35:30,user_3605,buy shoes online,Edge,MacOS,ad
2025-06-06 03:54:12,user_4304,buy shoes online,Chrome,Android,direct
2025-06-05 05:02:05,user_648,how to train a dog,Edge,Windows,direct
2025-06-07 23:45:03,user_2837,buy shoes online,Safari,Linux,ad
2025-06-05 15:19:54,user_1740,machine learning course,Chrome,Windows,ad
2025-06-06 04:11:56,user_179,data science jobs,Chrome,iOS,organic
2025-06-05 05:25:15,user_2073,python mapreduce tutorial,Safari,Android,ad
2025-06-01 22:29:33,user_2893,data science jobs,Opera,Windows,email
2025-06-01 09:43:54,user_806,how to train a dog,Chrome,Windows,email
2025-06-02 15:00:43,user_2406,weather tomorrow,Opera,iOS,email
2025-06-07 13:41:21,user_4980,weather tomorrow,Edge,Linux,social
2025-06-07 02:25:08,user_4338,how to train a dog,Opera,MacOS,email
2025-06-05 23:11:26,user_849,flights to new york,Edge,MacOS,social
2025-06-01 13:55:44,user_1348,flights to new york,Chrome,Windows,email
2025-06-04 11:59:51,user_1755,machine learning course,Opera,Linux,direct
2025-06-06 08:10:21,user_4123,weather tomorrow,Opera,Android,social
2025-06-05 23:00:11,user_4227,weather tomorrow,Chrome,Linux,ad
2025-06-03 15:16:43,user_4179,flights to new york,Opera,MacOS,ad
2025-06-06 05:41:24,user_82,best pizza near me,Safari,iOS,organic
2025-06-04 09:09:21,user_4146,news today,Safari,MacOS,email
2025-06-02 10:09:42,user_2837,data science jobs,Chrome,Windows,ad
2025-06-02 16:08:41,user_3435,how to train a dog,Edge,Android,organic
2025-06-01 18:14:23,user_2012,best pizza near me,Opera,Windows,social
2025-06-02 09:20:21,user_2357,flights to new york,Opera,iOS,organic
2025-06-07 05:37:40,user_982,best pizza near me,Firefox,MacOS,organic
2025-06-04 10:29:02,user_719,buy shoes online,Safari,Windows,ad
2025-06-04 13:45:09,user_1384,buy shoes online,Edge,Windows,direct
2025-06-05 18:00:51,user_1965,weather tomorrow,Safari,Android,email
2025-06-07 23:44:27,user_2518,data science jobs,Opera,iOS,organic
2025-06-02 15:17:13,user_2962,hadoop vs spark,Safari,Linux,ad
2025-06-06 06:55:52,user_2705,flights to new york,Chrome,Windows,ad
2025-06-07 08:20:47,user_1472,how to train a dog,Firefox,Android,ad
2025-06-05 15:36:53,user_1964,hadoop vs spark,Edge,iOS,organic
2025-06-07 06:57:46,user_834,weather tomorrow,Opera,Linux,organic
2025-06-06 04:56:02,user_3001,buy shoes online,Opera,Windows,social
2025-06-03 04:04:23,user_3927,best pizza near me,Safari,MacOS,ad
2025-06-02 08:54:13,user_1819,data science jobs,Chrome,Windows,ad
2025-06-02 17:37:08,user_3531,best pizza near me,Edge,Linux,social
2025-06-01 23:39:34,user_943,flights to new york,Safari,iOS,email
2025-06-04 03:43:25,user_4040,data science jobs,Edge,Linux,social
2025-06-05 11:53:38,user_4724,how to train a dog,Chrome,iOS,email
2025-06-02 06:02:38,user_2059,data science jobs,Firefox,Linux,ad
2025-06-02 06:34:33,user_3341,python mapreduce tutorial,Chrome,MacOS,organic
2025-06-02 19:51:48,user_1697,news today,Firefox,MacOS,email
2025-06-07 15:03:07,user_3184,flights to new york,Chrome,Windows,ad
2025-06-07 01:44:00,user_862,python mapreduce tutorial,Chrome,Windows,direct
2025-06-05 02:28:25,user_133,weather tomorrow,Firefox,MacOS,direct
2025-06-03 13:28:51,user_4573,best pizza near me,Safari,MacOS,ad
2025-06-03 03:26:27,user_4945,buy shoes online,Safari,MacOS,email
2025-06-06 05:27:08,user_2333,machine learning course,Chrome,Linux,direct
2025-06-03 21:09:03,user_2172,how to train a dog,Edge,Windows,email
2025-06-02 16:41:22,user_269,weather tomorrow,Firefox,Windows,email
2025-06-05 06:33:15,user_1484,machine learning course,Safari,Linux,direct
2025-06-05 15:04:08,user_297,python mapreduce tutorial,Firefox,Android,ad
2025-06-03 09:44:37,user_384,weather tomorrow,Edge,Windows,social
2025-06-03 03:45:37,user_3387,python mapreduce tutorial,Safari,Windows,organic
2025-06-05 12:57:51,user_4633,data science jobs,Firefox,Android,email
2025-06-06 08:40:18,user_4164,best pizza near me,Chrome,Windows,direct
2025-06-03 02:25:33,user_1661,best pizza near me,Chrome,Android,organic
2025-06-05 12:54:47,user_3005,how to train a dog,Firefox,Windows,organic
2025-06-07 18:30:56,user_3362,data science jobs,Opera,Windows,ad
2025-06-03 06:46:10,user_438,data science jobs,Chrome,iOS,direct
2025-06-01 04:21:38,user_4220,buy shoes online,Edge,MacOS,email
2025-06-07 00:57:10,user_50,how to train a dog,Edge,iOS,email
2025-06-04 05:28:01,user_650,how to train a dog,Safari,Linux,email
2025-06-04 14:54:14,user_4909,data science jobs,Chrome,Windows,organic
2025-06-06 10:05:32,user_4944,how to train a dog,Opera,Linux,ad
2025-06-03 12:44:51,user_4841,python mapreduce tutorial,Opera,Android,social
2025-06-01 23:34:59,user_4249,machine learning course,Firefox,MacOS,direct
2025-06-01 02:22:14,user_1548,data science jobs,Firefox,iOS,direct
2025-06-04 01:37:15,user_3617,how to train a dog,Chrome,Linux,organic
2025-06-03 20:08:08,user_1862,flights to new york,Edge,MacOS,direct
2025-06-05 00:23:30,user_3450,hadoop vs spark,Edge,Windows,ad
2025-06-01 04:52:00,user_909,data science jobs,Firefox,MacOS,email
2025-06-03 08:24:40,user_3069,flights to new york,Chrome,iOS,organic
2025-06-04 14:19:13,user_2193,best pizza near me,Safari,Windows,email
2025-06-03 12:14:28,user_3873,machine learning course,Edge,Windows,direct
2025-06-04 15:31:12,user_3205,flights to new york,Firefox,iOS,social
2025-06-04 17:03:55,user_785,weather tomorrow,Edge,Android,social
2025-06-05 16:27:11,user_2287,flights to new york,Firefox,Linux,email
2025-06-04 03:21:33,user_2892,buy shoes online,Safari,Windows,social
2025-06-03 12:19:58,user_1555,flights to new york,Firefox,iOS,ad
2025-06-03 03:50:26,user_3773,machine learning course,Opera,Windows,direct
2025-06-04 04:03:04,user_2183,how to train a dog,Chrome,iOS,social
2025-06-01 22:58:09,user_4413,buy shoes online,Safari,iOS,email
2025-06-02 12:49:33,user_1150,data science jobs,Edge,iOS,direct
2025-06-05 00:52:11,user_3529,machine learning course,Firefox,Windows,social
2025-06-03 18:16:22,user_1430,machine learning course,Chrome,Windows,ad
2025-06-07 13:11:58,user_1064,how to train a dog,Firefox,Linux,organic
2025-06-02 15:54:21,user_3449,weather tomorrow,Safari,iOS,direct
2025-06-02 08:43:10,user_2162,data science jobs,Opera,Android,organic
2025-06-05 00:47:17,user_4453,data science jobs,Safari,Windows,ad
2025-06-07 06:57:19,user_508,best pizza near me,Edge,Windows,social
2025-06-05 21:45:41,user_2355,weather tomorrow,Chrome,Windows,organic
2025-06-02 15:20:24,user_2806,machine learning course,Edge,Linux,email
2025-06-04 10:43:44,user_4199,hadoop vs spark,Chrome,iOS,social
2025-06-07 13:27:34,user_1610,news today,Opera,Android,organic
2025-06-01 16:13:08,user_3154,flights to new york,Safari,Windows,ad
2025-06-04 17:15:56,user_4328,weather tomorrow,Safari,Android,ad
2025-06-04 22:20:39,user_4447,news today,Firefox,MacOS,organic
2025-06-06 17:04:11,user_316,python mapreduce tutorial,Safari,Linux,ad
2025-06-01 03:05:36,user_2574,data science jobs,Edge,Linux,organic
2025-06-07 04:05:25,user_1906,best pizza near me,Chrome,MacOS,social
2025-06-03 20:29:13,user_723,news today,Edge,Android,ad
2025-06-03 21:04:02,user_3734,flights to new york,Firefox,MacOS,organic
2025-06-07 17:56:12,user_1530,hadoop vs spark,Opera,iOS,social
2025-06-07 22:44:40,user_2270,hadoop vs spark,Chrome,Android,email
2025-06-02 01:09:08,user_2614,buy shoes online,Firefox,Android,ad
2025-06-01 16:17:39,user_312,how to train a dog,Chrome,Linux,direct
2025-06-01 23:32:06,user_3130,flights to new york,Safari,iOS,organic
2025-06-01 03:55:55,user_2237,how to train a dog,Edge,Windows,email
2025-06-06 06:12:39,user_2341,best pizza near me,Safari,Android,email
2025-06-06 20:53:07,user_1600,python mapreduce tutorial,Firefox,MacOS,organic
2025-06-03 16:01:50,user_878,how to train a dog,Safari,Android,social
2025-06-02 08:21:05,user_4577,news today,Edge,Android,social
2025-06-01 12:16:22,user_442,python mapreduce tutorial,Chrome,Android,ad
2025-06-01 16:55:19,user_3459,data science jobs,Edge,iOS,ad
2025-06-01 03:07:19,user_228,how to train a dog,Opera,iOS,organic
2025-06-07 01:32:24,user_215,best pizza near me,Chrome,iOS,email
2025-06-04 21:10:38,user_4543,machine learning course,Firefox,iOS,social
2025-06-01 17:30:25,user_1055,buy shoes online,Opera,MacOS,direct
2025-06-03 20:49:47,user_2410,hadoop vs spark,Edge,Android,ad
2025-06-07 20:32:42,user_507,data science jobs,Firefox,Linux,email
2025-06-02 15:23:59,user_1623,machine learning course,Edge,Android,organic
2025-06-02 10:54:14,user_1377,python mapreduce tutorial,Opera,Windows,social
2025-06-04 20:12:45,user_709,buy shoes online,Edge,MacOS,direct
2025-06-07 23:43:52,user_196,best pizza near me,Safari,MacOS,email
2025-06-06 15:12:34,user_3571,machine learning course,Opera,iOS,direct
2025-06-02 16:33:25,user_3749,best pizza near me,Firefox,iOS,ad
2025-06-07 02:57:10,user_2949,weather tomorrow,Opera,Android,social
2025-06-04 11:27:36,user_2127,flights to new york,Safari,MacOS,direct
2025-06-06 20:39:56,user_3434,news today,Opera,Android,organic
2025-06-03 07:21:55,user_4363,hadoop vs spark,Safari,Windows,direct
2025-06-02 19:07:17,user_2921,machine learning course,Chrome,Linux,social
2025-06-01 21:19:33,user_489,buy shoes online,Safari,MacOS,direct
2025-06-07 20:43:04,user_659,hadoop vs spark,Chrome,Android,ad
2025-06-02 18:53:55,user_112,weather tomorrow,Safari,MacOS,email
2025-06-03 00:23:18,user_2240,buy shoes online,Opera,MacOS,social
2025-06-05 16:53:17,user_2086,data science jobs,Opera,Windows,email
2025-06-01 12:42:39,user_2971,weather tomorrow,Edge,MacOS,email
2025-06-07 00:25:55,user_1360,machine learning course,Safari,iOS,ad
2025-06-03 10:59:06,user_3345,news today,Edge,Windows,organic
2025-06-03 02:38:31,user_4005,best pizza near me,Opera,Android,email
2025-06-06 23:59:00,user_3856,machine learning course,Edge,Windows,ad
2025-06-05 16:49:04,user_1276,machine learning course,Edge,MacOS,ad
2025-06-02 12:15:00,user_4338,how to train a dog,Edge,Linux,email
2025-06-06 17:40:46,user_607,weather tomorrow,Firefox,Linux,ad
2025-06-05 18:28:48,user_3285,best pizza near me,Edge,MacOS,direct
2025-06-03 04:23:58,user_4404,machine learning course,Safari,Windows,email
2025-06-07 17:24:14,user_432,machine learning course,Chrome,MacOS,social
2025-06-02 16:30:22,user_971,how to train a dog,Chrome,Android,email
2025-06-04 12:15:05,user_4891,hadoop vs spark,Chrome,Linux,social
2025-06-07 18:54:21,user_2913,buy shoes online,Safari,iOS,ad
2025-06-03 13:28:22,user_352,data science jobs,Opera,Windows,email
2025-06-06 19:23:37,user_1992,how to train a dog,Edge,MacOS,social
2025-06-06 07:21:42,user_175,flights to new york,Safari,Windows,email
2025-06-02 14:12:36,user_204,python mapreduce tutorial,Firefox,Linux,ad
2025-06-06 19:08:00,user_4636,hadoop vs spark,Chrome,Android,email
2025-06-06 18:07:50,user_3799,best pizza near me,Opera,iOS,ad
2025-06-05 14:11:44,user_3001,machine learning course,Chrome,iOS,direct
2025-06-06 19:37:59,user_661,data science jobs,Chrome,MacOS,organic
2025-06-03 19:20:01,user_1260,hadoop vs spark,Safari,Android,direct
2025-06-04 16:33:32,user_915,flights to new york,Opera,MacOS,direct
2025-06-02 00:19:41,user_4441,buy shoes online,Firefox,MacOS,organic
2025-06-07 11:09:24,user_4289,how to train a dog,Opera,Linux,email
2025-06-02 13:04:26,user_874,machine learning course,Safari,Windows,email
2025-06-01 23:43:01,user_1255,best pizza near me,Edge,MacOS,social
2025-06-06 05:29:55,user_4920,weather tomorrow,Opera,MacOS,organic
2025-06-04 05:18:16,user_1509,data science jobs,Firefox,Windows,email
2025-06-01 21:57:14,user_258,python mapreduce tutorial,Opera,MacOS,direct
2025-06-07 11:54:07,user_1195,hadoop vs spark,Chrome,iOS,direct
2025-06-07 07:32:47,user_487,flights to new york,Edge,Windows,social
2025-06-02 21:21:59,user_76,python mapreduce tutorial,Opera,Windows,organic
2025-06-04 17:25:19,user_2490,buy shoes online,Firefox,Windows,email
2025-06-01 22:42:26,user_3859,machine learning course,Firefox,Windows,email
2025-06-01 20:44:49,user_4652,buy shoes online,Chrome,Android,organic
2025-06-02 03:40:35,user_1979,python mapreduce tutorial,Firefox,Windows,ad
2025-06-07 14:27:46,user_797,buy shoes online,Opera,iOS,direct
2025-06-05 16:50:12,user_1286,machine learning course,Opera,MacOS,direct
2025-06-06 05:01:44,user_4405,hadoop vs spark,Opera,Android,ad
2025-06-03 15:14:29,user_3713,weather tomorrow,Chrome,Android,social
2025-06-07 22:36:27,user_1862,flights to new york,Opera,Android,email
2025-06-05 09:17:41,user_3051,flights to new york,Edge,Android,social
2025-06-03 02:39:41,user_2821,machine learning course,Firefox,Android,social
2025-06-04 15:04:37,user_3706,python mapreduce tutorial,Opera,Linux,organic
2025-06-03 19:25:18,user_4345,weather tomorrow,Edge,iOS,social
2025-06-01 16:37:36,user_4585,flights to new york,Opera,Android,email
2025-06-06 17:28:04,user_4671,flights to new york,Chrome,iOS,ad
2025-06-04 02:06:30,user_3438,buy shoes online,Opera,iOS,social
2025-06-07 04:19:47,user_4288,news today,Chrome,Windows,organic
2025-06-04 07:31:29,user_2157,weather tomorrow,Chrome,Windows,email
2025-06-04 17:17:58,user_1624,machine learning course,Edge,Windows,email
2025-06-02 07:56:47,user_1719,flights to new york,Safari,Windows,organic
2025-06-05 04:43:07,user_3707,news today,Chrome,iOS,direct
2025-06-01 21:58:35,user_2496,data science jobs,Chrome,MacOS,email
2025-06-03 05:40:01,user_2506,data science jobs,Edge,iOS,ad
2025-06-07 02:58:37,user_4859,weather tomorrow,Opera,Windows,social
2025-06-06 13:15:36,user_4584,best pizza near me,Chrome,Android,ad
2025-06-03 04:23:47,user_2971,buy shoes online,Opera,iOS,direct
2025-06-01 03:00:38,user_3353,news today,Edge,MacOS,ad
2025-06-05 09:30:10,user_1294,buy shoes online,Edge,Android,email
2025-06-07 13:36:35,user_4147,best pizza near me,Chrome,Windows,organic
2025-06-01 03:45:30,user_4874,flights to new york,Opera,Windows,ad
2025-06-07 01:41:03,user_838,how to train a dog,Opera,Windows,direct
2025-06-04 18:33:30,user_3430,buy shoes online,Opera,Linux,direct
2025-06-06 00:13:44,user_4533,data science jobs,Safari,MacOS,email
2025-06-05 11:58:01,user_4274,buy shoes online,Chrome,MacOS,organic
2025-06-06 06:05:33,user_965,flights to new york,Safari,Android,social
2025-06-01 16:27:49,user_171,flights to new york,Firefox,MacOS,social
2025-06-05 20:11:08,user_589,how to train a dog,Edge,Android,direct
2025-06-05 08:31:47,user_1231,hadoop vs spark,Safari,MacOS,organic
2025-06-06 10:59:00,user_3998,best pizza near me,Opera,Linux,organic
2025-06-01 03:30:42,user_3898,how to train a dog,Chrome,Windows,ad
2025-06-07 02:12:15,user_2338,news today,Edge,iOS,direct
2025-06-06 09:57:59,user_4932,machine learning course,Firefox,Linux,social
2025-06-04 09:28:51,user_81,how to train a dog,Safari,iOS,social
2025-06-07 10:15:29,user_1132,buy shoes online,Opera,Linux,ad
2025-06-03 06:20:09,user_4699,hadoop vs spark,Edge,Linux,organic
2025-06-03 18:53:25,user_28,best pizza near me,Firefox,Linux,direct
2025-06-07 15:56:35,user_4673,flights to new york,Safari,MacOS,ad
2025-06-06 21:56:45,user_3532,how to train a dog,Opera,Windows,direct
2025-06-04 06:49:17,user_2035,how to train a dog,Edge,Android,ad
2025-06-02 21:56:23,user_573,python mapreduce tutorial,Safari,Linux,social
2025-06-06 04:56:50,user_1332,best pizza near me,Edge,MacOS,direct
2025-06-06 13:35:18,user_4446,buy shoes online,Safari,Android,organic
2025-06-06 03:13:44,user_4031,flights to new york,Chrome,MacOS,organic
2025-06-01 13:08:23,user_1720,how to train a dog,Edge,MacOS,direct
2025-06-05 13:50:08,user_1935,best pizza near me,Opera,Windows,ad
2025-06-01 19:38:47,user_1737,hadoop vs spark,Firefox,Android,ad
2025-06-06 20:02:56,user_3797,flights to new york,Chrome,Linux,email
2025-06-03 06:00:27,user_3217,buy shoes online,Safari,Linux,email
2025-06-02 04:05:57,user_2501,how to train a dog,Edge,Android,social
2025-06-02 10:49:01,user_880,best pizza near me,Chrome,Android,direct
2025-06-02 05:06:04,user_68,buy shoes online,Edge,iOS,ad
2025-06-03 15:03:03,user_360,best pizza near me,Edge,Android,organic
2025-06-05 00:16:20,user_2760,data science jobs,Safari,iOS,social
2025-06-05 07:43:24,user_1034,flights to new york,Chrome,iOS,email
2025-06-05 17:19:31,user_1323,hadoop vs spark,Safari,iOS,direct
2025-06-03 21:35:46,user_3471,hadoop vs spark,Firefox,Linux,social
2025-06-01 01:46:12,user_1031,hadoop vs spark,Chrome,Android,organic
2025-06-06 13:39:02,user_2511,weather tomorrow,Chrome,iOS,social
2025-06-06 18:22:32,user_1636,flights to new york,Chrome,MacOS,email
2025-06-03 18:50:27,user_2254,data science jobs,Edge,Windows,ad
2025-06-06 10:40:35,user_70,news today,Edge,MacOS,social
2025-06-04 19:05:09,user_3524,best pizza near me,Opera,Linux,organic
2025-06-03 09:43:10,user_2269,hadoop vs spark,Edge,Windows,email
2025-06-04 23:47:35,user_399,python mapreduce tutorial,Opera,Linux,direct
2025-06-02 23:25:30,user_4516,flights to new york,Firefox,Linux,direct
2025-06-02 16:34:15,user_2412,hadoop vs spark,Opera,Windows,email
2025-06-02 07:01:23,user_4052,python mapreduce tutorial,Firefox,MacOS,social
2025-06-05 19:46:49,user_433,machine learning course,Edge,Android,direct
2025-06-03 03:12:44,user_3950,news today,Safari,MacOS,ad
2025-06-01 06:27:56,user_4765,hadoop vs spark,Opera,iOS,ad
2025-06-04 08:29:39,user_4483,data science jobs,Chrome,Linux,organic
2025-06-06 08:42:06,user_3007,flights to new york,Firefox,Linux,organic
2025-06-01 07:30:39,user_4341,buy shoes online,Safari,Linux,organic
2025-06-07 14:49:04,user_1230,news today,Chrome,MacOS,organic
2025-06-07 05:39:43,user_3139,flights to new york,Opera,Android,social
2025-06-07 23:50:12,user_2013,buy shoes online,Safari,MacOS,email
2025-06-06 02:56:02,user_4881,flights to new york,Edge,iOS,email
2025-06-04 05:34:24,user_4166,best pizza near me,Edge,iOS,direct
2025-06-07 21:30:43,user_1608,best pizza near me,Chrome,Android,email
2025-06-02 10:01:01,user_1962,best pizza near me,Safari,MacOS,social
2025-06-01 00:19:45,user_974,python mapreduce tutorial,Safari,iOS,email
2025-06-01 13:47:46,user_2200,best pizza near me,Opera,iOS,direct
2025-06-03 22:26:45,user_1057,flights to new york,Chrome,Linux,direct
2025-06-05 02:52:06,user_1059,data science jobs,Edge,MacOS,social
2025-06-05 18:14:31,user_3204,hadoop vs spark,Safari,Windows,organic
2025-06-02 22:56:05,user_875,best pizza near me,Safari,Windows,ad
2025-06-04 21:39:36,user_176,news today,Edge,Windows,organic
2025-06-07 10:21:56,user_3785,python mapreduce tutorial,Safari,Linux,social
2025-06-07 06:12:02,user_1110,python mapreduce tutorial,Opera,iOS,direct
2025-06-01 19:53:17,user_68,data science jobs,Opera,iOS,email
2025-06-01 18:35:16,user_96,news today,Firefox,Linux,direct
2025-06-03 08:20:35,user_2693,machine learning course,Opera,iOS,organic
2025-06-06 02:59:24,user_3573,weather tomorrow,Safari,Windows,organic
2025-06-05 22:11:36,user_3080,machine learning course,Safari,Windows,organic
2025-06-04 23:51:22,user_3243,weather tomorrow,Chrome,Windows,organic
2025-06-05 12:59:23,user_1158,how to train a dog,Opera,Linux,ad
2025-06-06 22:34:37,user_4654,how to train a dog,Edge,MacOS,organic
2025-06-02 18:41:44,user_4758,flights to new york,Edge,Android,organic
2025-06-01 13:36:59,user_4646,data science jobs,Firefox,MacOS,ad
2025-06-07 13:11:12,user_2674,data science jobs,Firefox,Windows,direct
2025-06-06 21:01:04,user_2742,buy shoes online,Safari,iOS,email
2025-06-02 07:48:48,user_3220,buy shoes online,Edge,Android,ad
2025-06-06 08:30:56,user_2913,buy shoes online,Chrome,Android,ad
2025-06-04 15:11:20,user_4672,best pizza near me,Firefox,Linux,organic
2025-06-02 01:09:48,user_2257,how to train a dog,Firefox,MacOS,organic
2025-06-04 00:27:41,user_808,hadoop vs spark,Firefox,Windows,organic
2025-06-05 05:27:04,user_4981,best pizza near me,Firefox,Linux,social
2025-06-06 07:36:42,user_3119,machine learning course,Chrome,Android,direct
2025-06-02 12:27:32,user_2612,best pizza near me,Chrome,Android,social
